Link,ID,Brand Name,Product Name,Calories,Caffeine Blend,Creatine,Beta-Alanine,L-Theanine,L-Citrulline,L-Tyrosine,Taurine,Betaine,Citrulline Malate,Agmatine Sulfate,Nitrosigine,Theobromine,Huperzine A,Other ingredients
https://dsld.od.nih.gov/label/42302,42302,GNC Pro Performance,100% Whey Protein Cookies & Cream,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Iron, Potassium, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, Vitamin A, Vitamin C"
https://dsld.od.nih.gov/label/42304,42304,GNC Pro Performance,100% Whey Protein Banana Cream,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Iron, Potassium, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, Vitamin A, Vitamin C"
https://dsld.od.nih.gov/label/42305,42305,GNC Pro Performance,100% Whey Protein Chocolate Supreme,140,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Iron, Potassium, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, Vitamin A, Vitamin C"
https://dsld.od.nih.gov/label/42306,42306,GNC Pro Performance,100% Whey Protein Chocolate Supreme,140,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Iron, Potassium, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, Vitamin A, Vitamin C"
https://dsld.od.nih.gov/label/42308,42308,GNC Pro Performance,100% Whey Protein Cookies & Cream,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Iron, Potassium, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, Vitamin A, Vitamin C"
https://dsld.od.nih.gov/label/42309,42309,GNC Pro Performance,100% Whey Protein Vanilla Cream,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Iron, Potassium, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, Vitamin A, Vitamin C"
https://dsld.od.nih.gov/label/42311,42311,GNC Pro Performance,100% Whey Protein Chocolate Peanut Butter,140,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Iron, Potassium, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, Vitamin A, Vitamin C"
https://dsld.od.nih.gov/label/42314,42314,GNC Pro Performance,100% Whey Protein Natural Chocolate,150,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Iron, Potassium, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, Vitamin A, Vitamin C"
https://dsld.od.nih.gov/label/42320,42320,GNC Pro Performance,100% Whey Protein Creamy Strawberry,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Iron, Potassium, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, Vitamin A, Vitamin C"
https://dsld.od.nih.gov/label/42321,42321,MuscleTech Performance Series,Cell Tech Orange,180,0,-1,0,0,0,0,-1,0,0,0,0,0,0,"Alpha Lipoic Acid, BCAA Complex, Calcium, Cell-Volumizing Amino Acid Matrix, L-Alanine, L-Isoleucine, L-Leucine, L-Valine, Lipoic-Tech, Magnesium, Muscle Growth and Strength Matrix, Potassium, Sodium, Sugar, Total Carbohydrates, Vitamin B12, Vitamin B6, Vitamin C"
https://dsld.od.nih.gov/label/42331,42331,MuscleTech Concentrated Series,Neuro Core Fruit Punch,0,110,1000,1067,0,1000,0,0,0,0,0,0,0,0,"Deanol Bitartrate, Geranium extract, NeuroCore(TM) Complex, Rhodiola extract, Salidroside, Vinpocetine"
https://dsld.od.nih.gov/label/42344,42344,MHP Maximum Human Performance,Dark Matter Zero Carb Concentrate Fruit Punch,28,0,-1,0,0,0,0,0,0,0,0,0,0,0,"10:1:1 BCAA Complex, 4-Hydroxyisoleucine, C3G, Calories from Fat, Cholesterol, Chromium, Chromium Picolinate, DARK MATTER Hyper-Anabolic Growth Accelerator Matrix, Dietary Fiber, Glycerol Monostearate, Guanidinopropionic Acid, HydroSIZE(R), L-Isoleucine, L-Leucine, L-Phenylalanine, L-Valine, Potassium, ProSYNTHAGEN(R) Peptide, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, Wheat Protein hydrosylate, full spectrum Oligopeptide Amino Acids, iAMP Insulin Amplifiers"
https://dsld.od.nih.gov/label/42347,42347,MHP Maximum Human Performance,Up Your Mass Strawberry,500,0,0,0,0,0,0,0,0,0,0,0,0,0,"Biotin, Calcium, Calories from Fat, Cholesterol, Folic Acid, Niacin, Pantothenic Acid, Phosphorus, Potassium, Protein, Riboflavin, Saturated Fat, Sodium, Sugar, Thiamine, Total Carbohydrates, Total Fat, Vitamin A, Vitamin B12, Vitamin B6, Vitamin C, Vitamin D, Vitamin E"
https://dsld.od.nih.gov/label/42349,42349,GNC Pro Performance AMP,Amplified Wheybolic Extreme 60 Original Chocolate,90,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alpha-Galactosidase, Amino Acceleration System, Amino Acids, Aminogen, Amylase, Arginine, Arginine, Micronized, Bromelain, Calcium, Calories from Fat, Carbogen, CereCalase(R), Cholesterol, Dietary Fiber, Enzyme Matrix Blend, Glucoamylase, Glutamine, Invertase, L-Carnitine, L-Glutamine, Micronized, L-Leucine, Lactase, Leucine, Lipase, Peptidase, Potassium, Protease, Protease 3, Protease 4.5, Protease 6, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Whey Protein isolate, as Whey Protein isolate, hydrolyzed Whey"
https://dsld.od.nih.gov/label/42355,42355,Prime Nutrition Precision Series,L-Leucine Amino Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L-Leucine
https://dsld.od.nih.gov/label/42357,42357,GNC Pro Performance AMP,Amplified Wheybolic Extreme 60 Original Cookies & Cream,190,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alpha-Galactosidase, Amino Acceleration System, Amino Acids, Aminogen, Amylase, Arginine, Bromelain, Calcium, Calories from Fat, Carbogen, CereCalase(R), Cholesterol, Dietary Fiber, Enzyme Matrix Blend, Glucoamylase, Glutamine, Invertase, L-Arginine, Micronized, L-Carnitine, L-Glutamine, Micronized, L-Leucine, Lactase, Leucine, Lipase, Peptidase, Potassium, Protease, Protease 3, Protease 4.5, Protease 6, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, as Whey Protein isolate, hydrolyzed Whey Protein"
https://dsld.od.nih.gov/label/42360,42360,GNC Pro Performance AMP,Amplified Wheybolic Extreme 60 Original Banana Cream,280,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alpha-Galactosidase, Amino Acceleration System, Amino Acids, Aminogen, Amylase, Arginine, Bromelain, Calcium, Calories from Fat, Carbogen, CereCalase(R), Cholesterol, Dietary Fiber, Enzyme Matrix Blend, Glucoamylase, Glutamine, Invertase, L-Arginine, Micronized, L-Carnitine, L-Glutamine, Micronized, L-Leucine, Lactase, Leucine, Lipase, Peptidase, Potassium, Protease, Protease 3, Protease 4.5, Protease 6, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, as Whey Protein isolate, hydrolyzed Whey, hydrolyzed Whey Protein"
https://dsld.od.nih.gov/label/42397,42397,Musclewerks,D-Fine8 Zero Sugar Lemon Twist,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cactus leaf extract, Citrate, Conjugated Linoleic Acid, Dandelion extract, Dietary Fiber, Fat, Glucuronolactone, Green Tea extract, Guarana extract, Niacin, Pantothenic Acid, Polydextrose, Proprietary Body Defining Blend, Sugar, Synephrine, Total Carbohydrates, Vitamin B12, Vitamin B6"
https://dsld.od.nih.gov/label/42406,42406,MusclePharm,FitMiss Ignite Strawberry Margarita,5,0,0,0,0,0,-1,-1,0,0,-1,0,0,-1,"Beet root extract, Calcium, Calories from Fat, CarnoSyn, Choline Bitartrate, Hawthorn berry powder, L-Carnitine base, L-Glycine, Proprietary FitMiss Ignite Blend, Sugar, Total Carbohydrates"
https://dsld.od.nih.gov/label/42407,42407,Infinite Labs,Infinite Pro 100% Whey Protein Vanilla,140,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Iron, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Vitamin A, Vitamin C"
https://dsld.od.nih.gov/label/42408,42408,MusclePharm,FitMiss Ignite Grape,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,-1,"Beet root extract, Calcium, Calories from Fat, CarnoSyn, Choline Bitartrate, Hawthorn berry powder, L-Carnitine base, L-Glycine, Proprietary FitMiss Ignite Blend, Sodium, Sugar, Total Carbohydrates"
https://dsld.od.nih.gov/label/42421,42421,Infinite Labs,Dagger Black Cherry,0,200,0,0,0,0,0,0,0,0,0,0,0,0,"AgmaMax, Calcium D-Glucarate, D-Aspartic Acid, L-Carnitine-L-Tartrate, Magnesium, Vitamin B6, Vitamin D, Vitex agnus-castus fruit extract, Zinc Mono-L-Methionine Sulfate"
https://dsld.od.nih.gov/label/42423,42423,Infinite Labs,Dagger Orange,0,200,0,0,0,0,0,0,0,0,0,0,0,0,"AgmaMax, Calcium D-Glucarate, D-Aspartic Acid, L-Carnitine-L-Tartrate, Magnesium, Vitamin B6, Vitamin D, Vitex agnus-castus fruit extract, Zinc Mono-L-Methionine Sulfate"
https://dsld.od.nih.gov/label/42429,42429,MusclePharm,Combat Protein Powder Chocolate Milk,130,0,0,0,0,0,-1,0,0,0,0,0,0,0,"Alanine, Arginine, Aspartic Acid, Calcium, Calories from Fat, Cholesterol, Cocoa powder, Combat Protein Powder(TM) Proprietary Time Release Blend, Cysteine, Dietary Fiber, Digestive Enzyme Blend, Egg Albumin, Glycine, Histidine, Iron, L-Glutamine, L-Isoleucine, L-Leucine, L-Valine, Lactase, Lysine, Methionine, Micellar Casein, Micro Filtered Protein Blend, Phenylalanine, Potassium, Proline, Protease, Protein, Saturated Fat, Serine, Sodium, Sugar, Threonine, Total Carbohydrates, Total Fat, Trans Fat, Tryptophan, Whey Protein concentrate, Whey Protein hydrolysate, Whey Protein isolate"
https://dsld.od.nih.gov/label/42430,42430,MusclePharm,Assault Lemon Lime,10,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,"ATP Amplifier, Athlete Performance Blend, BCAA Nitrate 3:1:2 Ratio, Calcium, CarnoSyn, Cellular Transport & Insulin Activator, Choline Bitartrate, Cinnulin PF(R) (Cinnamomum burmannii) bark extract, Coconut water powder, Dextrose, Dimethylglycine HCl, Energy & Neuro Igniter, Glucuronolactone, Hydration System, L-Arginine Nitrate, L-Aspartic Acid, L-Glutamine, L-Glycine, Niacin, Potassium, PureEnergy Matrix, Red Beet extract, Ribose, Sodium, Sugar, Total Carbohydrates, Vitamin B12, Vitamin B6, Vitamin C, Vitamin E"
https://dsld.od.nih.gov/label/42431,42431,MusclePharm,Assault Pineapple Mango,10,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,"ATP Amplifier, Athlete Performance Blend, BCAA Nitrate 3:1:2 Ratio, Calcium, CarnoSyn, Cellular Transport & Insulin Activator, Choline Bitartrate, Cinnulin PF(R) (Cinnamomum burmannii) bark extract, Coconut water powder, Dextrose, Dimethylglycine HCl, Energy & Neuro Igniter, Glucuronolactone, Hydration System, L-Arginine Nitrate, L-Aspartic Acid, L-Glutamine, L-Glycine, Niacin, Potassium, PureEnergy Matrix, Red Beet extract, Ribose, Sodium, Sugar, Total Carbohydrates, Vitamin B12, Vitamin B6, Vitamin C, Vitamin E"
https://dsld.od.nih.gov/label/42435,42435,Infinite Labs,Pre Fight Tropical Blast,20,150,-1,0,0,0,0,0,-1,0,0,0,0,0,"AgmaMAX, CarnoSyn, Creapure(R), Dextrose, ELECTROLYTE BLEND, Folate, Fructose, Glucose Polymers, MULTIPHASE(3) ENERGY BLEND, Magnesium, Malic Acid, Medium Chain Triglycerides, Niacin, PERFORMANCE BLEND, Palatinose, Potassium, Sodium, Sugar, Sustamine, Total Carbohydrates, Vitamin B12, Vitamin B6, raw Coconut Water concentrate"
https://dsld.od.nih.gov/label/42454,42454,Infinite Labs,Juggernaut HP Red Raspberry,0,150,-1,0,0,0,-1,-1,0,0,-1,0,0,0,"Applied Nitric Oxide Matrix, Black Pepper fruit extract, CarnoSyn, Cellular Augmentation System, Enerplex(TM) Intensity & Focus Amplifier, Folic Acid, Juggernaut Matrix, L-Histidine, L-Norvaline, Magnesium, Malic Acid, Potassium, Sodium, Vitamin B6, Vitamin C"
https://dsld.od.nih.gov/label/42466,42466,Infinite Labs,Juggernaut HP Wild Cherry,0,150,-1,0,0,0,-1,-1,0,0,-1,0,0,0,"Applied Nitric Oxide Matrix, Black Pepper fruit extract, CarnoSyn, Cellular Augmentation System, Enerplex(TM) Intensity & Focus Amplifier, Folic Acid, Juggernaut Matrix, L-Histidine, L-Norvaline, Magnesium, Malic Acid, Potassium, Sodium, Vitamin B6, Vitamin C"
https://dsld.od.nih.gov/label/42467,42467,MuscleTech,#Shatter SX-7 Fruit Punch Blast,15,160,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine 5'-Triphosphate Disodium, Brown Algae extract, CarnoSyn, Extreme Energy & Focus Complex, Grains of Paradise extract, Holy Basil extract, Myristica fragrans extract, Total Carbohydrates, Ultimate Muscle Building & Pump Complex"
https://dsld.od.nih.gov/label/42468,42468,MuscleTech,#Shatter SX-7 Blue Raspberry Explosion,20,160,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine 5'-Triphosphate Disodium, Brown Algae extract, CarnoSyn, Extreme Energy & Focus Complex, Grains of Paradise extract, Holy Basil extract, Myristica fragrans extract, Total Carbohydrates, Ultimate Muscle Building & Pump Complex"
https://dsld.od.nih.gov/label/42469,42469,MuscleTech,#Shatter SX-7 Watermelon Fusion,15,160,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine 5'-Triphosphate Disodium, Brown Algae extract, CarnoSyn, Extreme Energy & Focus Complex, Grains of Paradise extract, Holy Basil extract, Myristica fragrans extract, Sodium, Total Carbohydrates, Ultimate Muscle Building & Pump Complex"
https://dsld.od.nih.gov/label/42470,42470,MuscleTech,#Shatter SX-7 Icy Pink Lemonade,15,160,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine 5'-Triphosphate Disodium, Brown Algae extract, CarnoSyn, Extreme Energy & Focus Complex, Grains of Paradise extract, Holy Basil extract, Myristica fragrans extract, Total Carbohydrates, Ultimate Muscle Building & Pump Complex"
https://dsld.od.nih.gov/label/42471,42471,MuscleTech,#Shatter SX-7 Blue Raspberry Explosion,20,160,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine 5'-Triphosphate Disodium, Brown Algae extract, CarnoSyn, Extreme Energy & Focus Complex, Grains of Paradise extract, Holy Basil extract, Myristica fragrans extract, Total Carbohydrates, Ultimate Muscle Building & Pump Complex"
https://dsld.od.nih.gov/label/42485,42485,ON Optimum Nutrition,Gold Standard 100% Whey Chocolate,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Iron, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, Vitamin A, Vitamin C"
https://dsld.od.nih.gov/label/42486,42486,ON Optimum Nutrition,Gold Standard 100% Whey Vanilla,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Iron, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, Vitamin A, Vitamin C"
https://dsld.od.nih.gov/label/42498,42498,Science Powered Supplements,Precursor Blackberry,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,"Advanced Pump Matrix, Ancient Peat {extract}, Apple extract, CarnoSyn, Grape seed extract, L-Norvaline, L-Ornithine Hydrochloride, SPS Energy Complex, elevATP(TM)"
https://dsld.od.nih.gov/label/42521,42521,Pro-Nutra,Fit15 Tangy Orange Cream,100,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Vitamin D3"
https://dsld.od.nih.gov/label/42601,42601,NLA for Her,Her Whey Chocolate Eclair,190,0,0,0,0,0,0,0,0,0,0,0,0,0,"Biotin, Calcium, Cholesterol, Chromium, Copper, Corn Syrup, Solids, Dietary Fiber, Dipotassium Phosphate, Folic Acid, Iodine, Lean Mass Promoting Fatty Acid Complex, MCT, Magnesium, Manganese, Molybdenum, Mono & Diglycerides, Net Carbohydrates, Niacin, Pantothenic Acid, Phosphorus, Potassium, Protein, Riboflavin, Selenium, Sodium, Sodium Caseinate, Soy Lecithin, Sugar, Sunflower Oil, Thiamine, Tocopherols, Total Fat, Tricalcium Phosphate, Vitamin A, Vitamin B12, Vitamin B6, Vitamin C, Vitamin D, Vitamin E, Vitamin K-1, Zinc"
https://dsld.od.nih.gov/label/42617,42617,PS ProSupps,Mr Hyde Intense Energy Pre Workout Blue Razz,0,419,1000,2500,0,0,0,0,0,500,500,0,0,0,"Hordenine, Infinergy, Intensity Matrix, L-Leucine, N-Methyl L-Tyramine HCl, Pikatropin, Rauwolfia vomitoria root extract, Strength Matrix, Yohimbe bark extract"
https://dsld.od.nih.gov/label/42619,42619,Top Secret Nutrition,Pump Igniter Red Raspberry,5,300,0,-1,0,-1,0,0,0,0,-1,0,0,0,"AstraGin, Beet (Beta vulgaris) root extract, Bioperine(R), CarnoSyn, Chlorophytum borivilianum extract, Choline Bitartrate, Magnesium, Methylcobalamin, Mucuna pruriens seed extract, Nelumbo nucifera, Niacin, Nootropic Mood Boosting Combination, Phyllanthus emblica fruit extract, Picamilon, Potassium, Potassium Phosphate, Pump and Performance Synthesis, Rutaecarpine, Sodium, Sodium Phosphate, Total Carbohydrates, Vitamin B12, Vitamin B3"
https://dsld.od.nih.gov/label/42631,42631,Top Secret Nutrition,Pump Igniter Cherry Limeade,5,300,0,-1,0,-1,0,0,0,0,-1,0,0,0,"AstraGin, Beet (Beta vulgaris) root extract, Bioperine(R), CarnoSyn, Chlorophytum borivilianum extract, Choline Bitartrate, Magnesium, Methylcobalamin, Mucuna pruriens seed extract, Nelumbo nucifera, Niacin, Nootropic Mood Boosting Combination, Phyllanthus emblica fruit extract, Picamilon, Potassium, Potassium Phosphate, Pump and Performance Synthesis, Rutaecarpine, Sodium, Sodium Phosphate, Total Carbohydrates, Vitamin B12, Vitamin B3"
https://dsld.od.nih.gov/label/42633,42633,Top Secret Nutrition,Pump Igniter Grape,5,300,0,-1,0,-1,0,0,0,0,-1,0,0,0,"AstraGin, Beet (Beta vulgaris) root extract, Bioperine(R), CarnoSyn, Chlorophytum borivilianum extract, Choline Bitartrate, Magnesium, Methylcobalamin, Mucuna pruriens seed extract, Nelumbo nucifera, Niacin, Nootropic Mood Boosting Combination, Phyllanthus emblica fruit extract, Picamilon, Potassium, Potassium Phosphate, Pump and Performance Synthesis, Rutaecarpine, Sodium, Sodium Phosphate, Total Carbohydrates, Vitamin B12, Vitamin B3"
https://dsld.od.nih.gov/label/42644,42644,MuscleTech,Neurocore Blue Raspberry,0,110,1000,0,0,1000,0,0,0,0,0,0,0,0,"CarnoSyn, Deanol Bitartrate, Geranium extract, NeuroCore(TM) Complex, Rhodiola extract"
https://dsld.od.nih.gov/label/42648,42648,MuscleTech Concentrated Series,Neurocore Grape,0,110,1000,0,0,1000,0,0,0,0,0,0,0,0,"CarnoSyn, Deanol Bitartrate, Geranium extract, NeuroCore(TM) Complex, Rhodiola extract, Salidroside"
https://dsld.od.nih.gov/label/42650,42650,MuscleTech Concentrated Series,Creacore Blue Raspberry,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,Fenugreek extract
https://dsld.od.nih.gov/label/42654,42654,MuscleTech Performance Series,Amino Build Fruit Punch,30,0,0,0,0,0,0,500,1250,500,0,0,0,0,"2:1:1 BCAA Matrix, Cell-Volumizing Muscle Complex, L-Alanine, L-Glutamine, L-Isoleucine, L-Leucine, L-Valine, Potassium, Sodium, Strength-Enhancing Compound, Sugar, Total Carbohydrates"
https://dsld.od.nih.gov/label/42658,42658,MuscleTech Performance Series,Amino Build Green Apple,30,0,0,0,0,0,0,500,1250,500,0,0,0,0,"2:1:1 BCAA Matrix, Cell-Volumizing Muscle Complex, L-Alanine, L-Glutamine, L-Isoleucine, L-Leucine, L-Valine, Potassium, Sodium, Strength-Enhancing Compound, Sugar, Total Carbohydrates"
https://dsld.od.nih.gov/label/42659,42659,PS ProSupps,Mr Hyde Intense Energy Pre Workout Fruit Punch,0,419,-1,0,0,500,0,0,0,0,500,0,0,0,"CarnoSyn, Hordenine, Infinergy, Intensity Matrix, L-Leucine, N-Methyl L-Tyramine HCl, Pikatropin, Rauwolfia vomitoria root extract, Strength Matrix, Yohimbe bark extract"
https://dsld.od.nih.gov/label/42660,42660,PS ProSupps,Mr Hyde Intense Energy Pre Workout Watermelon,0,419,-1,0,0,500,0,0,0,0,500,0,0,0,"CarnoSyn, Hordenine, Infinergy, Intensity Matrix, L-Leucine, N-Methyl L-Tyramine HCl, Pikatropin, Rauwolfia vomitoria root extract, Strength Matrix, Yohimbe bark extract"
https://dsld.od.nih.gov/label/42661,42661,PS ProSupps,Mr Hyde Intense Energy Pre Workout Blue Razz,0,419,-1,0,0,500,0,0,0,0,500,0,0,0,"CarnoSyn, Hordenine, Infinergy, Intensity Matrix, L-Leucine, N-Methyl L-Tyramine HCl, Pikatropin, Rauwolfia vomitoria root extract, Strength Matrix, Yohimbe bark extract"
https://dsld.od.nih.gov/label/42685,42685,MuscleTech Concentrated Series,Neurocore Watermelon,0,120,1000,0,50,1000,0,0,0,0,0,0,0,0,"CarnoSyn, Deanol Bitartrate, NeuroCore(TM) Complex, Rauwolscine, Rhodiola extract, Yohimbe extract, Yohimbine"
https://dsld.od.nih.gov/label/42690,42690,MuscleTech Concentrated Series,Creacore Lemon Lime,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,Fenugreek extract
https://dsld.od.nih.gov/label/42703,42703,MuscleTech Performance Series,Nano Vapor Blue Raspberry,45,130,1667,0,50,0,0,1500,833,2667,0,0,0,0,"Calcium, CarnoSyn, Cell Volumization and Growth Matrix, Energy And Focus Complex, L-Aspartic Acid, Pump and Performance Complex, Quercetin, Sugar, Total Carbohydrates, Vitamin B12, Vitamin B6, Vitamin C, Yohimbe bark extract"
https://dsld.od.nih.gov/label/42832,42832,Infinite Labs,Juggernaut HP Crimson Punch,0,150,-1,0,0,0,-1,-1,0,0,-1,0,0,0,"Applied Nitric Oxide Matrix, Black Pepper fruit extract, CarnoSyn, Cellular Augmentation System, Enerplex(TM) Intensity & Focus Amplifier, Folic Acid, Juggernaut Matrix, L-Histidine, L-Norvaline, Magnesium, Malic Acid, Potassium, Sodium, Vitamin B6, Vitamin C"
https://dsld.od.nih.gov/label/42834,42834,Infinite Labs,Juggernaut HP Pink Lemonade,0,150,-1,0,0,0,-1,-1,0,0,-1,0,0,0,"Applied Nitric Oxide Matrix, Black Pepper fruit extract, CarnoSyn, Cellular Augmentation System, Enerplex(TM) Intensity & Focus Amplifier, Folic Acid, Juggernaut Matrix, L-Histidine, L-Norvaline, Magnesium, Malic Acid, Potassium, Sodium, Vitamin B6, Vitamin C"
https://dsld.od.nih.gov/label/43165,43165,MHP Maximum Human Performance,Dark Matter Fruit Punch,110,0,-1,0,0,0,0,0,0,0,0,0,0,0,"10:1:1 BCAA Complex, 4-Hydroxyisoleucine, Calories from Fat, Cholesterol, Chromium, Chromium Picolinate, DARK MATTER Hyper-Anabolic Growth Accelerator Matrix, Dietary Fiber, Glycerol Monostearate, Glycosaccharide-FST, Guanidinopropionic Acid, Homopolysaccharides, HydroSIZE(R), L-Isoleucine, L-Leucine, L-Phenylalanine, L-Valine, Oligosaccharides, Polysaccharides, Potassium, ProSYNTHAGEN(R) Peptide, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, full spectrum Oligopeptide Amino Acids, iAMP Insulin Amplifiers"
https://dsld.od.nih.gov/label/43166,43166,MHP Maximum Human Performance,Dark Matter Blue Raspberry,110,0,-1,0,0,0,0,0,0,0,0,0,0,0,"10:1:1 BCAA Complex, 4-Hydroxyisoleucine, Calories from Fat, Cholesterol, Chromium, Chromium Picolinate, DARK MATTER Hyper-Anabolic Growth Accelerator Matrix, Dietary Fiber, Glycerol Monostearate, Glycosaccharide-FST, Guanidinopropionic Acid, Homopolysaccharides, HydroSIZE(R), L-Isoleucine, L-Leucine, L-Phenylalanine, L-Valine, Oligosaccharides, Polysaccharides, Potassium, ProSYNTHAGEN(R) Peptide, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, full spectrum Oligopeptide Amino Acids, iAMP Insulin Amplifiers"
https://dsld.od.nih.gov/label/43167,43167,MHP Maximum Human Performance,Dark Matter Grape,110,0,-1,0,0,0,0,0,0,0,0,0,0,0,"10:1:1 BCAA Complex, 4-Hydroxyisoleucine, Calories from Fat, Cholesterol, Chromium, Chromium Picolinate, DARK MATTER Hyper-Anabolic Growth Accelerator Matrix, Dietary Fiber, Glycerol Monostearate, Glycosaccharide-FST, Guanidinopropionic Acid, Homopolysaccharides, HydroSIZE(R), L-Isoleucine, L-Leucine, L-Phenylalanine, L-Valine, Oligosaccharides, Polysaccharides, Potassium, ProSYNTHAGEN(R) Peptide, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, full spectrum Oligopeptide Amino Acids, iAMP Insulin Amplifiers"
https://dsld.od.nih.gov/label/43217,43217,BPI Sports,Whey HD Strawberry Cake,150,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat"
https://dsld.od.nih.gov/label/43227,43227,BPI Sports,1.M.R Vortex Fruit Punch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full Speed Vortex Matrix, Glycerol, Indigofera pulchra, Niacin, Securinega, White Leadwort, Yohimbe"
https://dsld.od.nih.gov/label/43229,43229,BPI Sports,1.M.R Vortex Cherry Lime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full Speed Vortex Matrix, Glycerol, Indigofera pulchra, Niacin, Securinega, White Leadwort, Yohimbe"
https://dsld.od.nih.gov/label/43230,43230,BPI Sports,1.M.R Vortex Blueberry Lemon Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full Speed Vortex Matrix, Glycerol, Indigofera pulchra, Niacin, Securinega, White Leadwort, Yohimbe"
https://dsld.od.nih.gov/label/43231,43231,BPI Sports,1.M.R Vortex Sour Watermelon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full Speed Vortex Matrix, Glycerol, Indigofera pulchra, Niacin, Securinega, White Leadwort, Yohimbe"
