Link,ID,Brand Name,Product Name,Calories,Caffeine Blend,Creatine,Beta-Alanine,L-Theanine,L-Citrulline,L-Tyrosine,Taurine,Betaine,Citrulline Malate,Agmatine Sulfate,Nitrosigine,Theobromine,Huperzine A
https://dsld.od.nih.gov/label/176163,176163,Nutrex Research UltraFit Series,Amino Charger +Hydration Peach Pineapple,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176164,176164,Nutrex Research UltraFit Series,Amino Charger +Hydration Cosmic Burst,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176172,176172,Nutrex Research UltraFit Series,Amino Charger + Energy Fruit Punch,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176208,176208,Nutrex Research,Glutamine Drive Unflavored,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176210,176210,Nutrex Research Black Series,Glutamine Drive Unflavored,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176211,176211,Nutrex Research Black Series,Hemo-Rage Underground Fruit Punch,0,0,0,0,-1,0,-1,-1,-1,0,-1,0,0,0
https://dsld.od.nih.gov/label/176216,176216,Nutrex Research Black Series,Hemo-Rage Underground Peach Pineapple,0,0,0,0,-1,0,-1,-1,-1,0,-1,0,0,0
https://dsld.od.nih.gov/label/176370,176370,Nutrex Research UltraFit Series,Outlift Concentrate Blackberry Lemonade,0,200,0,0,0,0,750,0,300,0,0,0,0,0
https://dsld.od.nih.gov/label/176380,176380,Nutrex Research UltraFit Series,Outlift Concentrate Miami Vice,0,200,0,0,0,0,750,0,300,0,0,0,0,0
https://dsld.od.nih.gov/label/176381,176381,Nutrex Research UltraFit Series,Outlift Concentrate Sour Shox,0,200,0,0,0,0,750,0,300,0,0,0,0,0
https://dsld.od.nih.gov/label/176428,176428,Nutrex Research Clinical Edge,Postlift Strawberry,80,0,0,0,0,0,0,-1,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/176449,176449,Nutrex Research Clinical Edge,Postlift Blackberry Lemonade,80,0,0,0,0,0,0,-1,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/176452,176452,Nutrex Research Clinical Edge,Postlift Fruit Punch,100,0,0,0,0,0,0,-1,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/176480,176480,Nutrex Research Black Series,Mass Infusion Chocolate,1120,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176484,176484,Nutrex Research Black Series,Mass Infusion Vanilla,1120,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176751,176751,BSN,AminoX Cherry Cola Flavor,10,150,0,0,0,-1,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176764,176764,BSN,AminoX Cola Flavor,10,150,0,0,0,-1,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176777,176777,BSN,AminoX Dr. Amino Flavor,10,150,0,0,0,-1,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176855,176855,BSN,AminoX Blue Raz,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176857,176857,BSN,AminoX Grape,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176858,176858,BSN,AminoX Green Apple,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176860,176860,BSN,AminoX Strawberry Orange,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176861,176861,BSN,AminoX Unflavored,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176863,176863,BSN,AminoX Watermelon,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/176865,176865,BSN,AminoX Strawberry Orange,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177048,177048,Lyfe Fuel,Clean & Lean Recovery Shake Chocolate,140,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177058,177058,Lyfe Fuel,Clean & Lean Recovery Shake Vanilla Chai,150,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177223,177223,Natural Force,Organic Whey Isolate Chocolate,100,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177229,177229,Natural Force,Organic Whey Isolate Unflavord,80,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177230,177230,Natural Force,Organic Whey Isolate Vanilla,90,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177232,177232,Natural Force,Organic Pre-Workout Apple Ginger,15,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177235,177235,Natural Force,Organic Pre-Workout Black Cherry,15,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177236,177236,Natural Force,Organic Pre-Workout Chocolate,45,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177315,177315,Natural Force,Organic Plant Protein Vanilla Chai,120,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177320,177320,Natural Force,Organic Plant Protein Chocolate Mint,130,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177325,177325,Natural Force,Organic Plant Protein Unflavored,110,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177339,177339,Natural Force,RAW Tea,14,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177341,177341,Natural Force,RAW Tea Peach,14,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177355,177355,Natural Force,Organic Recovery Nectar,50,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177371,177371,Natural Force,Organic Tribal Endurance,45,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177373,177373,Natural Force,Organic Whey Protein Cacao Bean,110,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177380,177380,Natural Force,Organic Whey Protein Coffee Bean,110,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177384,177384,Natural Force,Organic Whey Protein Unflavored,100,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177401,177401,Natural Force,Organic Whey Protein Unflavored,100,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/177403,177403,Natural Force,Organic Whey Protein Vanilla Bean,110,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178379,178379,FINAFLEX,Stimul8 Watermelon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178495,178495,Reliv,Fit3 Active Vanilla Kick Natural Flavor,70,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178515,178515,Metabolic Nutrition,Tri-Pep Green Apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178759,178759,Metabolic Nutrition,Tri-Pep Fruit Punch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178821,178821,Metabolic Nutrition,Tri-Pep Blue Raspberry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178832,178832,Metabolic Nutrition,Tri-Pep Watermelon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178835,178835,Metabolic Nutrition,Tri-Pep Lemonade,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178846,178846,Metabolic Nutrition,Tri-Pep Grape,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178847,178847,Metabolic Nutrition,Tri-Pep Unflavored,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178900,178900,Metabolic Nutrition,T.A.G. Blue Raspberry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178912,178912,Metabolic Nutrition,T.A.G. Grape,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178913,178913,Metabolic Nutrition,T.A.G. Green Apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178915,178915,Metabolic Nutrition,T.A.G. Lemonade,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178918,178918,Metabolic Nutrition,T.A.G. Watermelon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178920,178920,Metabolic Nutrition,T.A.G. Unflavored,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178924,178924,Metabolic Nutrition,T.A.G. Fruit Punch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178976,178976,MRM,BCAA+G RELOAD Lemonade,10,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/178994,178994,MRM,Low Carb Protein French Vanilla,120,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/179005,179005,MRM,Low Carb Protein Chocolate,120,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/179674,179674,ON Optimum Nutrition,Pro Pre Fruit Fusion,10,300,0,0,200,-1,-1,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/179684,179684,ON Optimum Nutrition,Pro Pre Grape Candy,5,300,0,0,200,-1,-1,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/179691,179691,ON Optimum Nutrition,Pro Pre Strawberry Burst,5,300,0,0,200,-1,-1,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/179692,179692,ON Optimum Nutrition,Pro Pre Juicy Watermelon,10,300,0,0,200,-1,-1,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/179868,179868,Bluebonnet,100% Natural Dual-Action Protein Natural Original Flavor,130,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/179881,179881,Bluebonnet,100% Natural Dual-Action Protein Natural Original Flavor,130,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/179930,179930,Bluebonnet,100% Natural Dual-Action Protein Natural French Vanilla,130,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/179935,179935,Bluebonnet,100% Natural Dual-Action Protein Natural Chocolate,130,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/179938,179938,Bluebonnet,100% Natural Dual-Action Protein Natural Chocolate,130,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/179991,179991,Extreme Edge,Carbo Load Orange Flavor,150,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/180022,180022,Extreme Edge,Post Workout Vanilla Flavor,160,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/180035,180035,Extreme Edge,Carbo Load Grape Flavor,150,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/180216,180216,ON Optimum Nutrition,Gold Standard 100% Whey Double Rich Chocolate,120,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/180265,180265,Dr. LaMar's Products,Arginol Fusion,16,0,0,0,0,500,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/180396,180396,ON Optimum Nutrition,Gold Standard 100% Whey Delicious Strawberry,120,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/180416,180416,ON Optimum Nutrition,Gold Standard 100% Whey Vanilla Ice Cream,120,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/180465,180465,Advanced Nutrition Systems,AminH2O Blue Raspberry,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0
https://dsld.od.nih.gov/label/180467,180467,Advanced Nutrition Systems,Pump Primer Blue Raspberry,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
https://dsld.od.nih.gov/label/180485,180485,Tokkyo Nutrition,BCAA Stack Watermelon,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
https://dsld.od.nih.gov/label/180493,180493,Advanced Nutrition Systems,AminH2O Cherry Limeade,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0
https://dsld.od.nih.gov/label/180503,180503,Tokkyo Nutrition,Glutamine Stack,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/180522,180522,Advanced Nutrition Systems,AminH2O Watermelon,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0
https://dsld.od.nih.gov/label/180561,180561,Advanced Nutrition Systems,Galvanized + Ripped Patriot Pop,20,320,0,0,100,0,0,0,1500,6000,250,0,100,0
https://dsld.od.nih.gov/label/180566,180566,Advanced Nutrition Systems,Galvanized + Ripped Lemon Lime Ice,15,320,0,0,100,0,0,0,1500,6000,250,0,100,0
https://dsld.od.nih.gov/label/180854,180854,Pure Kidz,Super Fuel Grape Flavor,64,0,0,0,0,0,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/181785,181785,Purus Labs,ConDense Crisp Green Apple,0,200,0,0,0,0,0,0,250,0,0,0,0,0
https://dsld.od.nih.gov/label/181793,181793,Purus Labs,CreaGyn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/181834,181834,Purus Labs,ConDense Tropical Island Punch,0,200,0,0,0,0,0,0,250,0,0,0,0,0
https://dsld.od.nih.gov/label/181842,181842,Purus Labs,ConDense Juicy Florida Orange,0,200,0,0,0,0,0,0,250,0,0,0,0,0
https://dsld.od.nih.gov/label/181843,181843,Purus Labs,ConDense Fresh Sliced Pineapple,0,200,0,0,0,0,0,0,250,0,0,0,0,0
https://dsld.od.nih.gov/label/181845,181845,Purus Labs,KetoFeed Salted Vanilla Caramel,170,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182004,182004,Ascent,Native Fuel Micellar Casein Chocolate,130,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182005,182005,Ascent,Native Fuel Micellar Casein Vanilla Bean,110,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182058,182058,FINAFLEX,STIMUL8 Punch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182111,182111,Rivalus,Post-RX Lemon Lime,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182143,182143,Rivalus,Powder Burn 2.0 Blue Raspberry,10,200,0,0,0,0,500,500,500,-1,250,0,0,0
https://dsld.od.nih.gov/label/182203,182203,PEScience,Alphamine Appletini,0,125,0,0,-1,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182218,182218,PEScience,Alphamine Cotton Candy,0,125,0,0,-1,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182227,182227,PEScience,Alphamine Fruit Punch,0,125,0,0,-1,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182238,182238,PEScience,Alphamine Iced Tea,0,125,0,0,-1,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182242,182242,PEScience,Alphamine Strawberry Pina Colada,0,125,0,0,-1,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182244,182244,PEScience,Alphamine Sunrise,0,125,0,0,-1,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182250,182250,Rivalus,Steam Blue Raspberry,0,0,0,0,0,500,0,0,0,500,0,0,0,0
https://dsld.od.nih.gov/label/182324,182324,KetoLogic,Keto BHB Apple-Pear,15,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182336,182336,KetoLogic,Keto BHB Orange-Mango,15,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182339,182339,KetoLogic,Keto BHB Patriot-Pop,15,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182347,182347,MuscleTech Performance Series,Amino Build Next Gen Energized Blue Raspberry,25,50,0,0,0,0,0,500,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/182410,182410,MuscleTech Performance Series,Hydroxycut Hardcore Elite Powder Blue Raspberry,5,270,0,0,100,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182471,182471,MuscleTech Performance Series,Amino Build Next Gen Energized Orange Mango Cooler,25,50,0,0,0,0,0,500,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/182478,182478,MuscleTech Performance Series,Amino Build Next Gen Icy Rocket Freeze,25,0,0,0,0,0,0,500,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/182483,182483,MuscleTech Performance Series,Amino Build Next Gen Watermelon,25,0,0,0,0,0,0,500,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/182485,182485,MuscleTech Performance Series,Amino Build Next Gen Ripped Peach Mango,30,50,0,0,0,0,0,500,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182550,182550,Axis Labs,HemodrauliX Bullet Pop,0,0,0,0,0,0,0,0,0,2000,0,0,0,0
https://dsld.od.nih.gov/label/182654,182654,Ascent,Pre-Workout Watermelon,40,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182657,182657,Ascent,Pre-Workout Raspberry Lemonade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182658,182658,Axis Labs,HemodrauliX Neutral Mixer,5,0,0,0,0,0,0,0,0,2000,0,0,0,0
https://dsld.od.nih.gov/label/182662,182662,Axis Labs,HemodrauliX Sour Gummy,5,0,0,0,0,0,0,0,0,2000,0,0,0,0
https://dsld.od.nih.gov/label/182779,182779,Core Nutritionals,ABC Crystal Cosmo,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/182780,182780,Core Nutritionals,ABC Crystal Star Candy,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/182784,182784,Core Nutritionals,ABC Cherry Lemonade,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/182833,182833,Core Nutritionals,ABC White Grape,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/182834,182834,Core Nutritionals,ABC White Pineapple Strawberry,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/182836,182836,Core Nutritionals,ABCD Australian Gummy Snakes,0,100,0,0,0,0,500,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182840,182840,Core Nutritionals,ABCD White Grape,0,100,0,0,0,0,500,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182841,182841,Core Nutritionals,ABCD Whtie Mango,0,100,0,0,0,0,500,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182846,182846,MuscleTech Performance Series,PHASE8 Milk Chocolate,150,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/182947,182947,MuscleTech Performance Series,PHASE8 Vanilla,150,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183098,183098,Core Nutritionals,ABCD White Pineapple Strawberry,0,100,0,0,0,0,500,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183101,183101,Core Nutritionals,Burn Ultra Mango,0,150,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183113,183113,Core Nutritionals,Burn Ultra Pineapple Strawberry,0,150,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183116,183116,Core Nutritionals,Burn Ultra Raspberry Lemonade,0,150,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183182,183182,Core Nutritionals,Grow Chocolate Bliss,597,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183189,183189,Core Nutritionals,Grow Peanut Butter Pie,588,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183347,183347,Core Nutritionals,ISO Chocolate Peppermint Bark,105,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183358,183358,Core Nutritionals,MRP Blueberry Crumb Cake,245,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183391,183391,Labrada Nutrition,Lean Body Vanilla Ice Cream Flavor,290,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183396,183396,BodyTech,Betaine Anhydrous,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/183467,183467,True Athlete,Balanced Hydration Powder Lemon Lime,10,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183596,183596,BodyTech,Whey Tech Pro 24 Mocha,130,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183634,183634,BodyTech,Whey Protein Isolate Unflavored,100,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183639,183639,BodyTech,Critical Aminos XT Grape,0,0,0,0,0,100,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183663,183663,BodyTech,Critical Aminos XT Pineapple,0,0,0,0,0,100,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183733,183733,BodyTech,L-Citrulline,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183736,183736,BodyTech,Flash Point Rainbow Sherbet,0,250,0,0,0,0,1000,0,0,1000,0,0,0,0.1
https://dsld.od.nih.gov/label/183762,183762,BodyTech,Critical Aminos XT Fruit Punch,15,0,0,0,0,100,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183784,183784,BodyTech,Whey Protein Isolate Rich Chocolate,120,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183858,183858,Biochem,B Beet Energizer Watermelon Flavor,10,90,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183879,183879,The Vitamin Shoppe,Critical Aminos XT Strawberry Lemonade,15,0,0,0,0,100,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/183896,183896,Biochem,H Hydro Recovery Coconut Flavor,10,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/184012,184012,BodyTech,L-Arginine AKG Unflavored,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/184028,184028,BodyTech,Flash Point Fruit Punch,5,250,0,0,0,0,1000,0,0,1000,0,0,0,0.1
https://dsld.od.nih.gov/label/184030,184030,BodyTech,Flash Point Pineapple,5,250,0,0,0,0,1000,0,0,1000,0,0,0,0.1
https://dsld.od.nih.gov/label/184033,184033,BodyTech,Critical Aminos XT Sweet Tea,0,0,0,0,0,100,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/184323,184323,BodyTech,Critical Aminos XT Watermelon,15,0,0,0,0,100,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/184475,184475,BodyTech,Flash Point Watermelon,5,250,0,0,0,0,1000,0,0,1000,0,0,0,0.1
https://dsld.od.nih.gov/label/184597,184597,BodyTech,Critical Aminos XT Blue Ice Pop,0,0,0,0,0,100,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/184993,184993,MAN Sports,Game Day Sour Batch,6,300,0,0,0,0,-1,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/185019,185019,Core Nutritionals,Shred Pineapple Strawberry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/188797,188797,Bodybuilding.com Foundation Series,100% Whey Power Cookies & Cream,150,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/193286,193286,JYM,Mass JYM Chocolate Cookie Crunch,280,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/193293,193293,Bodybuilding.com Foundation Series,100% Casein Chocolate,140,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199467,199467,Professional Botanicals,GlutaPlex Glutamine,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199511,199511,GNC AMP Advanced Muscle Performance,Wheybolic Strawberries and Cream,100,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199513,199513,GNC AMP Advanced Muscle Performance,Wheybolic Chocolate Fudge,100,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199514,199514,GNC AMP Advanced Muscle Performance,Wheybolic Classic Vanilla,100,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199515,199515,GNC AMP Advanced Muscle Performance,Wheybolic Cookies and Cream,100,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199554,199554,JYM,Mass JYM S'mores,280,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199555,199555,JYM,Mass JYM Vanilla,280,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199628,199628,Bodybuilding.com Foundation Series,100% Casein Cinnamon Bun,140,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199629,199629,Bodybuilding.com Foundation Series,100% Casein Cookies & Cream,140,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199632,199632,Bodybuilding.com Foundation Series,100% Casein Vanilla,140,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199820,199820,Bodybuilding.com Foundation Series,100% Whey Power Chocolate,150,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199824,199824,Bodybuilding.com Foundation Series,100% Whey Power Cinnamon Bun,150,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199827,199827,Bodybuilding.com Foundation Series,100% Whey Power Cookies & Cream,150,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199879,199879,Bodybuilding.com Foundation Series,100% Whey Power Vanilla,150,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199880,199880,Bodybuilding.com Foundation Series,BCAA Powder,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199882,199882,Bodybuilding.com Signature,100% Whey Protein Isolate Vanilla,110,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199950,199950,Bodybuilding.com Signature,100% Whey Protein Isolate Chocolate,110,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199953,199953,Bodybuilding.com Signature,100% Whey Protein Isolate Chocolate,110,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199955,199955,Bodybuilding.com Signature,100% Whey Protein Isolate Vanilla,110,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/199994,199994,Bodybuilding.com Signature,BCAA Blue Raspberry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
